#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
       37516           0   0.0301599  0.00119598
       37517       -0.08    0.030157  0.00119595
       37518       -0.16   0.0301519  0.00119593
       37519       -0.16   0.0301469  0.00119591
       37520       -0.32   0.0301375  0.00119591
       37521       -0.12   0.0301335  0.00119589
       37522        0.04   0.0301338  0.00119585
       37523        0.24   0.0301394  0.00119583
       37524         0.2   0.0301439  0.00119581
       37525        0.04   0.0301442  0.00119578
       37526       -0.32   0.0301348  0.00119578
       37527       -0.28   0.0301266  0.00119578
       37528       -0.16   0.0301215  0.00119576
       37529       -0.28   0.0301132  0.00119576
       37530       -0.36   0.0301029  0.00119577
       37531       -0.44   0.0300903   0.0011958
       37532       -0.04   0.0300885  0.00119577
       37533       -0.08   0.0300855  0.00119574
       37534       -0.04   0.0300837  0.00119571
       37535        0.04   0.0300839  0.00119568
       37536        0.04   0.0300842  0.00119565
       37537        0.08   0.0300855  0.00119562
       37538        0.12   0.0300879  0.00119559
       37539        0.16   0.0300914  0.00119556
       37540        0.08   0.0300927  0.00119553
       37541        0.28   0.0300994  0.00119552
       37542           0   0.0300986  0.00119549
       37543        0.08   0.0300999  0.00119546
       37544       -0.28   0.0300916  0.00119545
       37545       -0.28   0.0300834  0.00119545
       37546       -0.28   0.0300751  0.00119545
       37547       -0.32   0.0300658  0.00119545
       37548       -0.32   0.0300565  0.00119546
       37549       -0.08   0.0300535  0.00119543
       37550        -0.2   0.0300474  0.00119541
       37551       -0.08   0.0300445  0.00119538
       37552       -0.16   0.0300394  0.00119536
       37553           0   0.0300386  0.00119533
       37554        0.08   0.0300399   0.0011953
       37555        0.08   0.0300413  0.00119527
       37556        0.08   0.0300426  0.00119524
       37557        0.04   0.0300429   0.0011952
       37558        0.04   0.0300431  0.00119517
       37559        0.04   0.0300434  0.00119514
       37560        0.12   0.0300458  0.00119511
       37561         0.2   0.0300503  0.00119509
       37562        0.28    0.030057  0.00119508
       37563        0.28   0.0300636  0.00119506
       37564        0.52   0.0300767   0.0011951
       37565        0.12   0.0300791  0.00119507
       37566        0.24   0.0300847  0.00119505
       37567        0.36   0.0300934  0.00119505
       37568        0.16   0.0300969  0.00119503
       37569        0.32   0.0301046  0.00119502
       37570        0.32   0.0301123  0.00119501
       37571         0.2   0.0301168  0.00119499
       37572        0.04   0.0301171  0.00119496
       37573        0.04   0.0301174  0.00119493
       37574       -0.12   0.0301134   0.0011949
       37575        0.16   0.0301168  0.00119487
       37576        0.36   0.0301256  0.00119487
       37577         0.4   0.0301355  0.00119488
       37578        0.28   0.0301421  0.00119487
       37579        0.12   0.0301445  0.00119484
       37580           0   0.0301437  0.00119481
       37581        0.04    0.030144  0.00119478
       37582           0   0.0301432  0.00119475
       37583        0.12   0.0301455  0.00119472
       37584        0.08   0.0301469  0.00119469
       37585        0.12   0.0301493  0.00119466
       37586       -0.12   0.0301453  0.00119463
       37587       -0.32    0.030136  0.00119464
       37588        -0.2   0.0301298  0.00119462
       37589        -0.2   0.0301237   0.0011946
       37590        -0.2   0.0301176  0.00119459
       37591       -0.16   0.0301125  0.00119457
       37592       -0.12   0.0301085  0.00119454
       37593        0.04   0.0301088  0.00119451
       37594       -0.12   0.0301048  0.00119448
       37595        0.04   0.0301051  0.00119445
       37596        0.24   0.0301107  0.00119443
       37597         0.2   0.0301152  0.00119441
       37598        0.04   0.0301154  0.00119438
       37599         0.2   0.0301199  0.00119436
       37600        0.04   0.0301202  0.00119432
       37601        0.16   0.0301237   0.0011943
       37602           0   0.0301229  0.00119427
       37603       -0.08   0.0301199  0.00119424
       37604       -0.04   0.0301181  0.00119421
       37605       -0.08   0.0301151  0.00119418
       37606       -0.36   0.0301048  0.00119419
       37607       -0.24   0.0300976  0.00119418
       37608        -0.4   0.0300862   0.0011942
       37609       -0.52   0.0300715  0.00119426
       37610       -0.52   0.0300569  0.00119432
       37611       -0.32   0.0300476  0.00119433
       37612       -0.16   0.0300425   0.0011943
       37613       -0.12   0.0300386  0.00119428
       37614           0   0.0300378  0.00119425
       37615        0.08   0.0300391  0.00119422
       37616       -0.12   0.0300351  0.00119419
       37617       -0.04   0.0300332  0.00119416
       37618       -0.08   0.0300303  0.00119413
       37619        0.12   0.0300327   0.0011941
       37620        0.16   0.0300362  0.00119408
       37621         0.2   0.0300407  0.00119405
       37622         0.2   0.0300452  0.00119403
       37623        0.52   0.0300582  0.00119407
       37624        0.68   0.0300755  0.00119416
       37625        0.44   0.0300864  0.00119418
       37626        0.16   0.0300898  0.00119415
       37627       -0.04    0.030088  0.00119412
       37628        0.08   0.0300893  0.00119409
       37629       -0.16   0.0300842  0.00119407
       37630       -0.08   0.0300813  0.00119404
       37631        0.04   0.0300816  0.00119401
       37632        0.12    0.030084  0.00119398
       37633        0.04   0.0300842  0.00119395
       37634        0.28   0.0300909  0.00119394
       37635        0.36   0.0300996  0.00119394
       37636        0.28   0.0301063  0.00119392
       37637        0.04   0.0301065  0.00119389
       37638           0   0.0301057  0.00119386
       37639        0.04    0.030106  0.00119383
       37640       -0.04   0.0301041   0.0011938
       37641           0   0.0301033  0.00119377
       37642        0.32    0.030111  0.00119376
       37643        0.12   0.0301134  0.00119373
       37644           0   0.0301126   0.0011937
       37645        0.24   0.0301182  0.00119368
       37646         0.2   0.0301227  0.00119366
       37647         0.2   0.0301272  0.00119364
       37648        0.08   0.0301286   0.0011936
       37649        0.24   0.0301341  0.00119359
       37650        0.12   0.0301365  0.00119356
       37651        0.16     0.03014  0.00119353
       37652        0.04   0.0301402   0.0011935
       37653        0.12   0.0301426  0.00119347
       37654        0.16   0.0301461  0.00119344
       37655        0.12   0.0301485  0.00119341
       37656         0.2    0.030153  0.00119339
       37657       -0.12    0.030149  0.00119336
       37658        0.16   0.0301524  0.00119334
       37659        0.08   0.0301537  0.00119331
       37660        0.16   0.0301572  0.00119328
       37661        0.04   0.0301575  0.00119325
       37662           0   0.0301567  0.00119322
       37663       -0.08   0.0301537  0.00119319
       37664       -0.04   0.0301519  0.00119316
       37665        0.16   0.0301553  0.00119313
       37666         0.2   0.0301598  0.00119311
       37667        0.12   0.0301622  0.00119308
       37668        0.04   0.0301625  0.00119305
       37669           0   0.0301617  0.00119302
       37670        0.12   0.0301641  0.00119299
       37671        0.16   0.0301675  0.00119296
       37672        0.04   0.0301678  0.00119293
       37673       -0.12   0.0301638   0.0011929
       37674        -0.2   0.0301577  0.00119289
       37675       -0.12   0.0301537  0.00119286
       37676       -0.16   0.0301486  0.00119284
       37677       -0.16   0.0301436  0.00119282
       37678       -0.08   0.0301407  0.00119279
       37679       -0.04   0.0301388  0.00119276
       37680       -0.12   0.0301348  0.00119274
       37681        0.04   0.0301351  0.00119271
       37682       -0.16     0.03013  0.00119269
       37683           0   0.0301292  0.00119265
       37684        0.24   0.0301348  0.00119264
       37685        0.04   0.0301351   0.0011926
       37686       -0.24   0.0301279  0.00119259
       37687       -0.04    0.030126  0.00119256
       37688         0.2   0.0301305  0.00119254
       37689           0   0.0301297  0.00119251
       37690        -0.2   0.0301236  0.00119249
       37691       -0.28   0.0301154  0.00119249
       37692       -0.36   0.0301051   0.0011925
       37693       -0.12   0.0301011  0.00119248
       37694       -0.08   0.0300982  0.00119245
       37695       -0.04   0.0300963  0.00119242
       37696        0.04   0.0300966  0.00119239
       37697       -0.12   0.0300926  0.00119236
       37698        -0.2   0.0300865  0.00119235
       37699       -0.24   0.0300793  0.00119234
       37700       -0.36    0.030069  0.00119235
       37701       -0.24   0.0300618  0.00119234
       37702       -0.24   0.0300546  0.00119233
       37703        0.12    0.030057   0.0011923
       37704        0.36   0.0300658   0.0011923
       37705        0.28   0.0300724  0.00119229
       37706        0.28    0.030079  0.00119227
       37707        0.04   0.0300793  0.00119224
       37708        0.08   0.0300806  0.00119221
       37709           0   0.0300798  0.00119218
       37710        0.12   0.0300822  0.00119215
       37711        0.08   0.0300835  0.00119212
       37712       -0.12   0.0300796   0.0011921
       37713        0.16    0.030083  0.00119207
       37714        0.08   0.0300843  0.00119204
       37715        -0.4   0.0300729  0.00119206
       37716       -0.04   0.0300711  0.00119203
       37717       -0.04   0.0300692    0.001192
       37718        0.04   0.0300695  0.00119197
       37719       -0.32   0.0300602  0.00119197
       37720       -0.36   0.0300498  0.00119199
       37721       -0.44   0.0300374  0.00119202
       37722       -0.12   0.0300334    0.001192
       37723        0.08   0.0300347  0.00119196
       37724        0.12   0.0300371  0.00119194
       37725        0.12   0.0300395  0.00119191
       37726        0.08   0.0300408  0.00119188
       37727       -0.16   0.0300358  0.00119185
       37728       -0.32   0.0300265  0.00119186
       37729       -0.28   0.0300183  0.00119186
       37730       -0.08   0.0300154  0.00119183
       37731       -0.16   0.0300103  0.00119181
       37732       -0.16   0.0300053  0.00119179
       37733        -0.2   0.0299992  0.00119177
       37734       -0.28    0.029991  0.00119177
       37735        0.08   0.0299923  0.00119174
       37736       -0.08   0.0299894  0.00119171
       37737        -0.2   0.0299833  0.00119169
       37738       -0.32    0.029974   0.0011917
       37739       -0.16    0.029969  0.00119168
       37740        0.04   0.0299693  0.00119164
       37741       -0.24   0.0299621  0.00119163
       37742       -0.08   0.0299592  0.00119161
       37743        0.08   0.0299605  0.00119158
