#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        7972      1.5673     1.66533  0.00145869
        7973     1.57071     1.66532  0.00145855
        7974      1.5744      1.6653  0.00145842
        7975     1.57836     1.66529  0.00145827
        7976     1.58257     1.66528  0.00145813
        7977     1.58702     1.66527  0.00145798
        7978     1.59169     1.66526  0.00145782
        7979     1.59658     1.66526  0.00145767
        7980     1.60164     1.66525  0.00145751
        7981     1.60688     1.66524  0.00145734
        7982     1.61226     1.66523  0.00145717
        7983     1.61777     1.66523    0.001457
        7984     1.62337     1.66522  0.00145683
        7985     1.62905     1.66522  0.00145666
        7986     1.63478     1.66521  0.00145648
        7987     1.64054     1.66521   0.0014563
        7988      1.6463     1.66521  0.00145612
        7989     1.65204     1.66521  0.00145594
        7990     1.65774     1.66521  0.00145576
        7991     1.66336     1.66521  0.00145557
        7992      1.6689     1.66521  0.00145539
        7993     1.67431     1.66521  0.00145521
        7994      1.6796     1.66521  0.00145503
        7995     1.68472     1.66521  0.00145485
        7996     1.68967     1.66522  0.00145467
        7997     1.69443     1.66522  0.00145449
        7998     1.69896     1.66522  0.00145432
        7999     1.70327     1.66523  0.00145414
        8000     1.70732     1.66523  0.00145397
        8001      1.7111     1.66524   0.0014538
        8002     1.71461     1.66524  0.00145363
        8003     1.71782     1.66525  0.00145347
        8004     1.72072     1.66526   0.0014533
        8005     1.72329     1.66527  0.00145314
        8006     1.72554     1.66527  0.00145297
        8007     1.72746     1.66528  0.00145281
        8008     1.72903     1.66529  0.00145265
        8009     1.73026      1.6653   0.0014525
        8010     1.73115     1.66531  0.00145234
        8011     1.73169     1.66531  0.00145218
        8012     1.73189     1.66532  0.00145202
        8013     1.73176     1.66533  0.00145186
        8014     1.73131     1.66534  0.00145171
        8015     1.73055     1.66535  0.00145155
        8016     1.72949     1.66535  0.00145139
        8017     1.72816     1.66536  0.00145123
        8018     1.72657     1.66537  0.00145107
        8019     1.72476     1.66538  0.00145091
        8020     1.72274     1.66538  0.00145074
        8021     1.72054     1.66539  0.00145058
        8022     1.71818      1.6654  0.00145041
        8023      1.7157      1.6654  0.00145025
        8024     1.71312     1.66541  0.00145008
        8025     1.71047     1.66542  0.00144991
        8026     1.70778     1.66542  0.00144974
        8027     1.70507     1.66543  0.00144956
        8028     1.70236     1.66543  0.00144939
        8029     1.69968     1.66543  0.00144922
        8030     1.69704     1.66544  0.00144904
        8031     1.69445     1.66544  0.00144887
        8032     1.69194     1.66545  0.00144869
        8033     1.68952     1.66545  0.00144851
        8034     1.68719     1.66545  0.00144833
        8035     1.68496     1.66545  0.00144816
        8036     1.68284     1.66546  0.00144798
        8037     1.68084     1.66546   0.0014478
        8038     1.67895     1.66546  0.00144762
        8039     1.67719     1.66546  0.00144744
        8040     1.67555     1.66546  0.00144726
        8041     1.67404     1.66546  0.00144708
        8042     1.67267     1.66546   0.0014469
        8043     1.67144     1.66546  0.00144672
        8044     1.67035     1.66547  0.00144654
        8045     1.66942     1.66547  0.00144636
        8046     1.66865     1.66547  0.00144618
        8047     1.66805     1.66547    0.001446
        8048     1.66763     1.66547  0.00144582
        8049      1.6674     1.66547  0.00144564
        8050     1.66736     1.66547  0.00144546
        8051     1.66752     1.66547  0.00144528
        8052      1.6679     1.66547   0.0014451
        8053     1.66849     1.66547  0.00144493
        8054      1.6693     1.66547  0.00144475
        8055     1.67034     1.66547  0.00144457
        8056     1.67161     1.66547  0.00144439
        8057     1.67311     1.66547  0.00144421
        8058     1.67484     1.66547  0.00144403
        8059      1.6768     1.66547  0.00144385
        8060     1.67899     1.66548  0.00144367
        8061     1.68139     1.66548   0.0014435
        8062     1.68402     1.66548  0.00144332
        8063     1.68684     1.66548  0.00144314
        8064     1.68985     1.66549  0.00144297
        8065     1.69305     1.66549  0.00144279
        8066     1.69641     1.66549  0.00144262
        8067     1.69991      1.6655  0.00144244
        8068     1.70354      1.6655  0.00144227
        8069     1.70728     1.66551   0.0014421
        8070     1.71111     1.66551  0.00144194
        8071     1.71499     1.66552  0.00144177
        8072     1.71891     1.66553  0.00144161
        8073     1.72284     1.66553  0.00144145
        8074     1.72675     1.66554  0.00144129
        8075      1.7306     1.66555  0.00144113
        8076     1.73437     1.66556  0.00144098
        8077     1.73802     1.66557  0.00144083
        8078     1.74152     1.66557  0.00144068
        8079     1.74484     1.66558  0.00144054
        8080     1.74794     1.66559  0.00144039
        8081     1.75079     1.66561  0.00144025
        8082     1.75337     1.66562  0.00144012
        8083     1.75562     1.66563  0.00143998
        8084     1.75754     1.66564  0.00143985
        8085     1.75908     1.66565  0.00143972
        8086     1.76022     1.66566  0.00143959
        8087     1.76093     1.66567  0.00143946
        8088     1.76119     1.66569  0.00143933
        8089     1.76099      1.6657   0.0014392
        8090     1.76029     1.66571  0.00143907
        8091      1.7591     1.66572  0.00143893
        8092      1.7574     1.66573   0.0014388
        8093     1.75518     1.66574  0.00143867
        8094     1.75243     1.66575  0.00143853
        8095     1.74916     1.66576  0.00143839
        8096     1.74536     1.66577  0.00143824
        8097     1.74106     1.66578   0.0014381
        8098     1.73625     1.66579  0.00143794
        8099     1.73096      1.6658  0.00143779
        8100      1.7252     1.66581  0.00143763
        8101       1.719     1.66581  0.00143747
        8102     1.71239     1.66582   0.0014373
        8103      1.7054     1.66582  0.00143713
        8104     1.69805     1.66583  0.00143696
        8105     1.69041     1.66583  0.00143679
        8106     1.68249     1.66583  0.00143661
        8107     1.67435     1.66583  0.00143643
        8108     1.66605     1.66583  0.00143626
        8109     1.65762     1.66583  0.00143608
        8110     1.64912     1.66583  0.00143591
        8111     1.64061     1.66583  0.00143573
        8112     1.63214     1.66582  0.00143556
        8113     1.62376     1.66582  0.00143539
        8114     1.61553     1.66581  0.00143523
        8115      1.6075     1.66581  0.00143507
        8116     1.59972      1.6658  0.00143492
        8117     1.59225     1.66579  0.00143477
        8118     1.58513     1.66578  0.00143463
        8119     1.57841     1.66577  0.00143449
        8120     1.57212     1.66576  0.00143436
        8121     1.56629     1.66574  0.00143424
        8122     1.56097     1.66573  0.00143412
        8123     1.55616     1.66572    0.001434
        8124      1.5519      1.6657   0.0014339
        8125     1.54819     1.66569  0.00143379
        8126     1.54504     1.66567  0.00143369
        8127     1.54244     1.66566   0.0014336
        8128      1.5404     1.66564   0.0014335
        8129     1.53889     1.66563  0.00143341
        8130     1.53789     1.66561  0.00143332
        8131     1.53737      1.6656  0.00143323
        8132     1.53732     1.66558  0.00143314
        8133     1.53768     1.66557  0.00143305
        8134     1.53842     1.66555  0.00143296
        8135      1.5395     1.66553  0.00143287
        8136     1.54086     1.66552  0.00143277
        8137     1.54247      1.6655  0.00143268
        8138     1.54427     1.66549  0.00143258
        8139     1.54622     1.66547  0.00143248
        8140     1.54826     1.66546  0.00143238
        8141     1.55035     1.66545  0.00143227
        8142     1.55243     1.66543  0.00143216
        8143     1.55446     1.66542  0.00143205
        8144     1.55641      1.6654  0.00143194
        8145     1.55822     1.66539  0.00143182
        8146     1.55986     1.66538   0.0014317
        8147      1.5613     1.66537  0.00143158
        8148     1.56251     1.66535  0.00143146
        8149     1.56344     1.66534  0.00143134
        8150     1.56409     1.66533  0.00143122
        8151     1.56442     1.66532   0.0014311
        8152     1.56442      1.6653  0.00143098
        8153     1.56409     1.66529  0.00143086
        8154      1.5634     1.66528  0.00143074
        8155     1.56235     1.66527  0.00143062
        8156     1.56094     1.66525   0.0014305
        8157     1.55916     1.66524  0.00143038
        8158     1.55703     1.66523  0.00143027
        8159     1.55455     1.66521  0.00143016
        8160     1.55172      1.6652  0.00143005
        8161     1.54857     1.66519  0.00142994
        8162      1.5451     1.66517  0.00142985
        8163     1.54134     1.66516  0.00142975
        8164      1.5373     1.66514  0.00142966
        8165     1.53301     1.66512  0.00142958
        8166      1.5285     1.66511   0.0014295
        8167     1.52378     1.66509  0.00142943
        8168      1.5189     1.66507  0.00142937
        8169     1.51387     1.66505  0.00142931
        8170     1.50873     1.66503  0.00142927
        8171     1.50351     1.66501  0.00142923
        8172     1.49824     1.66499   0.0014292
        8173     1.49294     1.66497  0.00142918
        8174     1.48765     1.66495  0.00142917
        8175     1.48239     1.66493  0.00142917
        8176     1.47719     1.66491  0.00142918
        8177     1.47207     1.66488   0.0014292
        8178     1.46706     1.66486  0.00142923
        8179     1.46219     1.66483  0.00142927
        8180     1.45746     1.66481  0.00142932
        8181     1.45291     1.66478  0.00142938
        8182     1.44855     1.66476  0.00142945
        8183     1.44439     1.66473  0.00142953
        8184     1.44046      1.6647  0.00142961
        8185     1.43677     1.66467  0.00142971
        8186     1.43333     1.66464  0.00142981
        8187     1.43015     1.66462  0.00142993
        8188     1.42724     1.66459  0.00143005
        8189     1.42462     1.66456  0.00143017
        8190      1.4223     1.66453   0.0014303
        8191     1.42029      1.6645  0.00143044
